"ecopool","pdMoney","TotalPDmoney","TotalCirculation","tick"
972.1311309650002,252.376527242,252.37652724200004,1224.5076582070003,855.0
972.1311309650002,252.376527242,252.37652724200004,1224.5076582070003,856.0
972.1311309650002,252.376527242,252.37652724200004,1224.5076582070003,857.0
972.1311309650002,252.376527242,252.37652724199992,1224.507658207,858.0
964.1311309650002,260.376527242,260.37652724199995,1224.507658207,859.0
964.1311309650002,260.376527242,260.37652724199995,1224.507658207,860.0
976.9542988052102,260.51744117431,260.51744117430997,1237.4717399795202,861.0
966.9542988052102,270.51744117430997,270.51744117430997,1237.4717399795202,862.0
966.9542988052102,270.51744117430997,270.51744117430997,1237.4717399795202,863.0
966.9542988052102,270.51744117430997,270.51744117430997,1237.4717399795202,864.0
966.9542988052102,270.51744117430997,270.51744117430997,1237.4717399795202,865.0
966.9542988052102,269.70744117430996,269.70744117430996,1236.6617399795202,866.0
966.9542988052102,269.70744117430996,269.70744117430996,1236.6617399795202,867.0
966.9542988052102,269.70744117430996,269.70744117430996,1236.6617399795202,868.0
966.9542988052102,269.70744117430996,269.70744117430996,1236.6617399795202,869.0
966.9542988052102,269.70744117430996,269.70744117430996,1236.6617399795202,870.0
966.9542988052102,269.70744117430996,269.70744117430996,1236.6617399795202,871.0
966.9542988052102,269.70744117430996,269.70744117430996,1236.6617399795202,872.0
966.9542988052102,269.70744117430996,269.70744117430996,1236.6617399795202,873.0
966.9542988052102,267.96453337981,267.96453337980995,1234.9188321850202,874.0
971.6553588052102,268.01619337981,268.01619337981,1239.6715521850201,875.0
971.6553588052102,268.01619337981,268.01619337981,1239.6715521850201,876.0
971.6553588052102,268.01619337981,268.01619337981,1239.6715521850201,877.0
971.6553588052102,267.47619337981,267.47619337981,1239.1315521850202,878.0
971.6553588052102,267.47619337981,267.47619337981,1239.1315521850202,879.0
971.6553588052102,267.47619337981,267.47619337981,1239.1315521850202,880.0
971.6553588052102,267.47619337981,267.47619337981,1239.1315521850202,881.0
971.6553588052102,265.33041337980995,265.33041337980995,1236.98577218502,882.0
971.6553588052102,265.33041337980995,265.33041337980995,1236.98577218502,883.0
971.6553588052102,265.33041337980995,265.33041337980995,1236.98577218502,884.0
971.6553588052102,265.33041337980995,265.33041337980995,1236.98577218502,885.0
971.6553588052102,265.33041337980995,265.33041337981,1236.9857721850203,886.0
971.6553588052102,265.33041337980995,265.33041337981,1236.9857721850203,887.0
971.6553588052102,265.33041337980995,265.33041337981,1236.9857721850203,888.0
974.9763588052102,265.37091337980996,265.37091337981,1240.3472721850203,889.0
974.9763588052102,265.37091337980996,265.37091337981,1240.3472721850203,890.0
974.9763588052102,265.37091337980996,265.37091337981,1240.3472721850203,891.0
974.9763588052102,265.37091337980996,265.37091337981,1240.3472721850203,892.0
974.9763588052102,265.37091337980996,265.37091337981,1240.3472721850203,893.0
974.9763588052102,264.77091337981,264.77091337981005,1239.7472721850204,894.0
974.9763588052102,264.77091337981,264.77091337981005,1239.7472721850204,895.0
974.9763588052102,264.77091337981,264.77091337981005,1239.7472721850204,896.0
974.9763588052102,264.77091337981,264.77091337981005,1239.7472721850204,897.0
965.9763588052102,273.77091337981,273.77091337981,1239.7472721850202,898.0
965.9763588052102,273.77091337981,273.77091337981,1239.7472721850202,899.0
965.9763588052102,273.77091337981,273.77091337981,1239.7472721850202,900.0
965.9763588052102,273.77091337981,273.77091337981,1239.7472721850202,901.0
965.9763588052102,272.05091337980997,272.05091337980997,1238.0272721850201,902.0
972.9245562841602,272.12726719826,272.12726719826003,1245.0518234824203,903.0
972.9245562841602,272.12726719826,272.12726719826003,1245.0518234824203,904.0
972.9245562841602,272.12726719826,272.12726719826003,1245.0518234824203,905.0
972.9245562841602,272.12726719826,272.12726719826003,1245.0518234824203,906.0
972.9245562841602,272.12726719826,272.12726719826003,1245.0518234824203,907.0
972.9245562841602,272.12726719826,272.12726719826003,1245.0518234824203,908.0
972.9245562841602,272.12726719826,272.12726719826003,1245.0518234824203,909.0
963.9245562841602,281.12726719826003,281.12726719826003,1245.0518234824203,910.0
963.9245562841602,281.12726719826003,281.12726719826003,1245.0518234824203,911.0
963.9245562841602,281.12726719826003,281.12726719826003,1245.0518234824203,912.0
956.9245562841602,288.12726719826003,288.12726719826003,1245.0518234824203,913.0
956.9245562841602,287.56375342926003,287.56375342926,1244.4883097134202,914.0
956.9245562841602,287.56375342926003,287.56375342926,1244.4883097134202,915.0
956.9245562841602,287.56375342926003,287.56375342926,1244.4883097134202,916.0
964.3644148443002,287.6498360508,287.6498360508,1252.0142508951003,917.0
964.3644148443002,287.6498360508,287.64983605079993,1252.0142508951,918.0
964.3644148443002,287.6498360508,287.64983605079993,1252.0142508951,919.0
964.3644148443002,287.6498360508,287.64983605079993,1252.0142508951,920.0
964.3644148443002,287.6498360508,287.64983605079993,1252.0142508951,921.0
964.3644148443002,286.9208360508,286.92083605080006,1251.2852508951003,922.0
964.3644148443002,286.9208360508,286.92083605080006,1251.2852508951003,923.0
964.3644148443002,286.9208360508,286.92083605080006,1251.2852508951003,924.0
964.3644148443002,286.9208360508,286.92083605080006,1251.2852508951003,925.0
964.3644148443002,284.9793140508,284.9793140507999,1249.3437288951002,926.0
964.3644148443002,284.9793140508,284.9793140507999,1249.3437288951002,927.0
958.3644148443002,290.9793140508,290.9793140507999,1249.3437288951002,928.0
958.3644148443002,290.9793140508,290.9793140507999,1249.3437288951002,929.0
958.3644148443002,290.39611405079995,290.3961140508,1248.7605288951002,930.0
967.6755088137502,290.50653376475,290.50653376475003,1258.1820425785002,931.0
967.6755088137502,290.50653376475,290.50653376475003,1258.1820425785002,932.0
967.6755088137502,290.50653376475,290.50653376475003,1258.1820425785002,933.0
967.6755088137502,289.60653376475,289.60653376475005,1257.2820425785003,934.0
967.6755088137502,289.60653376475,289.60653376475005,1257.2820425785003,935.0
967.6755088137502,289.60653376475,289.60653376475005,1257.2820425785003,936.0
967.6755088137502,289.60653376475,289.60653376475005,1257.2820425785003,937.0
967.6755088137502,288.74788876475,288.74788876475,1256.4233975785,938.0
967.6755088137502,288.74788876475,288.74788876475,1256.4233975785,939.0
961.6755088137502,294.7478887647499,294.74788876475,1256.4233975785,940.0
961.6755088137502,294.7478887647499,294.74788876475,1256.4233975785,941.0
961.6755088137502,293.71676235474996,293.71676235474996,1255.3922711685002,942.0
961.6755088137502,293.71676235474996,293.71676235474996,1255.3922711685002,943.0
961.6755088137502,293.71676235474996,293.71676235474996,1255.3922711685002,944.0
967.6378288137502,293.78228235474995,293.78228235474995,1261.4201111685002,945.0
967.6378288137502,292.88228235475,292.88228235475,1260.5201111685,946.0
967.6378288137502,292.88228235475,292.88228235475,1260.5201111685,947.0
967.6378288137502,292.88228235475,292.88228235475,1260.5201111685,948.0
967.6378288137502,292.88228235475,292.88228235475,1260.5201111685,949.0
967.6378288137502,291.98228235474994,291.98228235475,1259.6201111685002,950.0
967.6378288137502,291.98228235474994,291.98228235475,1259.6201111685002,951.0
967.6378288137502,291.98228235474994,291.98228235475,1259.6201111685002,952.0
967.6378288137502,291.98228235474994,291.98228235475,1259.6201111685002,953.0
967.6378288137502,291.17228235474994,291.17228235475,1258.8101111685,954.0
967.6378288137502,291.17228235474994,291.17228235475,1258.8101111685,955.0
967.6378288137502,291.17228235474994,291.17228235475,1258.8101111685,956.0
967.6378288137502,291.17228235474994,291.17228235475,1258.8101111685,957.0
959.6378288137502,297.97708235474994,297.97708235475,1257.6149111685002,958.0
963.0288983137501,298.01434685475,298.01434685475,1261.0432451685,959.0
963.0288983137501,298.01434685475,298.01434685475,1261.0432451685,960.0
963.0288983137501,298.01434685475,298.01434685475,1261.0432451685,961.0
963.0288983137501,296.87811485475,296.87811485475,1259.9070131685,962.0
963.0288983137501,296.87811485475,296.87811485475,1259.9070131685,963.0
954.0288983137501,305.8781148547499,305.87811485475,1259.9070131685,964.0
954.0288983137501,305.8781148547499,305.87811485475,1259.9070131685,965.0
954.0288983137501,305.8781148547499,305.8781148547499,1259.9070131685,966.0
954.0288983137501,305.8781148547499,305.8781148547499,1259.9070131685,967.0
954.0288983137501,305.8781148547499,305.8781148547499,1259.9070131685,968.0
954.0288983137501,305.8781148547499,305.8781148547499,1259.9070131685,969.0
954.0288983137501,304.97811485474995,304.97811485475,1259.0070131685002,970.0
954.0288983137501,304.97811485474995,304.97811485475,1259.0070131685002,971.0
954.0288983137501,304.97811485474995,304.97811485475,1259.0070131685002,972.0
972.9525485137501,305.18516705474997,305.18516705475,1278.1377155685002,973.0
972.9525485137501,304.38516705474996,304.38516705474996,1277.3377155685,974.0
972.9525485137501,304.38516705474996,304.38516705474996,1277.3377155685,975.0
972.9525485137501,304.38516705474996,304.38516705474996,1277.3377155685,976.0
972.9525485137501,304.38516705474996,304.38516705474996,1277.3377155685,977.0
972.9525485137501,304.0460601047499,304.04606010475004,1276.9986086185002,978.0
972.9525485137501,304.0460601047499,304.04606010475004,1276.9986086185002,979.0
972.9525485137501,304.0460601047499,304.04606010475004,1276.9986086185002,980.0
972.9525485137501,304.0460601047499,304.04606010475004,1276.9986086185002,981.0
972.9525485137501,300.16175410474995,300.1617541047499,1273.1143026185,982.0
972.9525485137501,300.16175410474995,300.1617541047499,1273.1143026185,983.0
972.9525485137501,300.16175410474995,300.1617541047499,1273.1143026185,984.0
972.9525485137501,300.16175410474995,300.1617541047499,1273.1143026185,985.0
972.9525485137501,299.85655784974995,299.85655784975,1272.8091063635002,986.0
991.16951367425,300.06948691524997,300.06948691525,1291.2390005895,987.0
991.16951367425,300.06948691524997,300.06948691525,1291.2390005895,988.0
991.16951367425,300.06948691524997,300.06948691525,1291.2390005895,989.0
991.16951367425,300.06948691524997,300.06948691525,1291.2390005895,990.0
991.16951367425,300.06948691524997,300.06948691525,1291.2390005895,991.0
991.16951367425,300.06948691524997,300.06948691525,1291.2390005895,992.0
991.16951367425,300.06948691524997,300.06948691525,1291.2390005895,993.0
991.16951367425,298.70774191525,298.70774191525,1289.8772555895,994.0
991.16951367425,298.70774191525,298.70774191525,1289.8772555895,995.0
991.16951367425,298.70774191525,298.70774191525,1289.8772555895,996.0
991.16951367425,298.70774191525,298.70774191525,1289.8772555895,997.0
991.16951367425,297.29774191524996,297.2977419152499,1288.4672555895,998.0
991.16951367425,297.29774191524996,297.2977419152499,1288.4672555895,999.0
991.16951367425,297.29774191524996,297.2977419152499,1288.4672555895,1000.0
1005.12341959475,297.45108154074995,297.4510815407499,1302.5745011354998,1001.0
1005.12341959475,297.01368154074993,297.01368154075,1302.1371011355,1002.0
1005.12341959475,297.01368154074993,297.01368154075,1302.1371011355,1003.0
1005.12341959475,297.01368154074993,297.01368154075,1302.1371011355,1004.0
1005.12341959475,297.01368154074993,297.01368154075,1302.1371011355,1005.0
1005.12341959475,296.34219154075,296.3421915407499,1301.4656111354998,1006.0
1005.12341959475,296.34219154075,296.3421915407499,1301.4656111354998,1007.0
1005.12341959475,296.34219154075,296.3421915407499,1301.4656111354998,1008.0
1005.12341959475,296.34219154075,296.3421915407499,1301.4656111354998,1009.0
1005.12341959475,295.0131915407499,295.01319154075,1300.1366111355,1010.0
1005.12341959475,295.0131915407499,295.01319154075,1300.1366111355,1011.0
1005.12341959475,295.0131915407499,295.01319154075,1300.1366111355,1012.0
1005.12341959475,295.0131915407499,295.01319154075,1300.1366111355,1013.0
1005.12341959475,294.28419154074993,294.28419154075,1299.4076111355,1014.0
1005.12341959475,294.28419154074993,294.28419154075,1299.4076111355,1015.0
1005.12341959475,294.28419154074993,294.28419154075,1299.4076111355,1016.0
1005.12341959475,294.28419154074993,294.28419154075,1299.4076111355,1017.0
1005.12341959475,294.28419154074993,294.28419154075,1299.4076111355,1018.0
1005.12341959475,294.28419154074993,294.28419154075,1299.4076111355,1019.0
1005.12341959475,294.28419154074993,294.28419154075,1299.4076111355,1020.0
1005.12341959475,294.28419154074993,294.28419154075,1299.4076111355,1021.0
1005.12341959475,293.21969154075,293.2196915407501,1298.3431111355,1022.0
1005.12341959475,293.21969154075,293.2196915407501,1298.3431111355,1023.0
999.12341959475,299.21969154075,299.2196915407501,1298.3431111355,1024.0
999.12341959475,299.21969154075,299.2196915407501,1298.3431111355,1025.0
999.12341959475,297.68764914865,297.68764914865005,1296.8110687434,1026.0
999.12341959475,297.68764914865,297.68764914865005,1296.8110687434,1027.0
999.12341959475,297.68764914865,297.68764914865005,1296.8110687434,1028.0
1008.14216992575,297.79076178965,297.79076178965005,1305.9329317154,1029.0
1008.14216992575,297.79076178965,297.7907617896501,1305.9329317154002,1030.0
1008.14216992575,297.79076178965,297.7907617896501,1305.9329317154002,1031.0
1008.14216992575,297.79076178965,297.7907617896501,1305.9329317154002,1032.0
1008.14216992575,297.79076178965,297.7907617896501,1305.9329317154002,1033.0
1008.14216992575,297.06176178964995,297.06176178965006,1305.2039317154,1034.0
1008.14216992575,297.06176178964995,297.06176178965006,1305.2039317154,1035.0
1008.14216992575,297.06176178964995,297.06176178965006,1305.2039317154,1036.0
1008.14216992575,297.06176178964995,297.06176178965006,1305.2039317154,1037.0
1008.14216992575,296.25176178964995,296.25176178964983,1304.3939317153997,1038.0
1008.14216992575,296.25176178964995,296.25176178964983,1304.3939317153997,1039.0
1008.14216992575,296.25176178964995,296.25176178964983,1304.3939317153997,1040.0
1008.14216992575,296.25176178964995,296.25176178964983,1304.3939317153997,1041.0
1008.14216992575,296.25176178964995,296.25176178964995,1304.3939317154,1042.0
1019.53020112575,296.3769049896499,296.37690498965,1315.9071061154,1043.0
1019.53020112575,296.3769049896499,296.37690498965,1315.9071061154,1044.0
1019.53020112575,296.3769049896499,296.37690498965,1315.9071061154,1045.0
1019.53020112575,296.3769049896499,296.3769049896501,1315.9071061154,1046.0
1019.53020112575,296.3769049896499,296.3769049896501,1315.9071061154,1047.0
1019.53020112575,296.3769049896499,296.3769049896501,1315.9071061154,1048.0
1019.53020112575,296.3769049896499,296.3769049896501,1315.9071061154,1049.0
1019.53020112575,294.69063448964994,294.69063448965005,1314.2208356154001,1050.0
1019.53020112575,294.69063448964994,294.69063448965005,1314.2208356154001,1051.0
1019.53020112575,294.69063448964994,294.69063448965005,1314.2208356154001,1052.0
1019.53020112575,294.69063448964994,294.69063448965005,1314.2208356154001,1053.0
1019.53020112575,294.69063448964994,294.69063448965005,1314.2208356154001,1054.0
1019.53020112575,294.69063448964994,294.69063448965005,1314.2208356154001,1055.0
1019.53020112575,294.69063448964994,294.69063448965005,1314.2208356154001,1056.0
1036.2074220315499,294.8794738665499,294.8794738665501,1331.0868958981,1057.0
1036.2074220315499,294.8794738665499,294.87947386655,1331.0868958980998,1058.0
1036.2074220315499,294.8794738665499,294.87947386655,1331.0868958980998,1059.0
1036.2074220315499,294.8794738665499,294.87947386655,1331.0868958980998,1060.0
1036.2074220315499,294.8794738665499,294.87947386655,1331.0868958980998,1061.0
1036.2074220315499,294.2280921704999,294.2280921705,1330.43551420205,1062.0
1036.2074220315499,294.2280921704999,294.2280921705,1330.43551420205,1063.0
1036.2074220315499,294.2280921704999,294.2280921705,1330.43551420205,1064.0
1036.2074220315499,294.2280921704999,294.2280921705,1330.43551420205,1065.0
1036.2074220315499,293.7688221704999,293.7688221704999,1329.9762442020497,1066.0
1036.2074220315499,293.7688221704999,293.7688221704999,1329.9762442020497,1067.0
1036.2074220315499,293.7688221704999,293.7688221704999,1329.9762442020497,1068.0
1036.2074220315499,293.7688221704999,293.7688221704999,1329.9762442020497,1069.0
1036.2074220315499,291.2750147665839,291.275014766584,1327.482436798134,1070.0
1058.9030832470498,291.52743606158396,291.52743606158396,1350.4305193086338,1071.0
1058.9030832470498,291.52743606158396,291.52743606158396,1350.4305193086338,1072.0
1058.9030832470498,291.52743606158396,291.52743606158396,1350.4305193086338,1073.0
1058.9030832470498,288.8990850615839,288.89908506158406,1347.802168308634,1074.0
1058.9030832470498,288.8990850615839,288.89908506158406,1347.802168308634,1075.0
1058.9030832470498,288.8990850615839,288.89908506158406,1347.802168308634,1076.0
1058.9030832470498,288.8990850615839,288.89908506158406,1347.802168308634,1077.0
1058.9030832470498,286.4590850615839,286.459085061584,1345.362168308634,1078.0
1058.9030832470498,286.4590850615839,286.459085061584,1345.362168308634,1079.0
1058.9030832470498,286.4590850615839,286.459085061584,1345.362168308634,1080.0
1048.9030832470498,296.45908506158395,296.459085061584,1345.362168308634,1081.0
1048.9030832470498,296.45908506158395,296.459085061584,1345.362168308634,1082.0
1048.9030832470498,296.45908506158395,296.459085061584,1345.362168308634,1083.0
1048.9030832470498,296.45908506158395,296.459085061584,1345.362168308634,1084.0
1081.9545417226855,296.8222879019756,296.82228790197564,1378.776829624661,1085.0
1081.9545417226855,294.0430559019756,294.04305590197566,1375.997597624661,1086.0
1081.9545417226855,294.0430559019756,294.04305590197566,1375.997597624661,1087.0
1081.9545417226855,294.0430559019756,294.04305590197566,1375.997597624661,1088.0
1081.9545417226855,294.0430559019756,294.04305590197566,1375.997597624661,1089.0
1081.9545417226855,291.72795944197554,291.72795944197566,1373.682501164661,1090.0
1081.9545417226855,291.72795944197554,291.72795944197566,1373.682501164661,1091.0
1081.9545417226855,291.72795944197554,291.72795944197566,1373.682501164661,1092.0
1073.9545417226855,299.72795944197554,299.72795944197566,1373.682501164661,1093.0
1073.9545417226855,299.1279594419756,299.12795944197563,1373.0825011646612,1094.0
1073.9545417226855,299.1279594419756,299.12795944197563,1373.0825011646612,1095.0
1073.9545417226855,299.1279594419756,299.12795944197563,1373.0825011646612,1096.0
1073.9545417226855,299.1279594419756,299.12795944197563,1373.0825011646612,1097.0
1073.9545417226855,297.8112078178711,297.81120781787126,1371.7657495405567,1098.0
1085.0191607067402,297.93999703747613,297.93999703747625,1382.9591577442166,1099.0
1085.0191607067402,297.93999703747613,297.93999703747625,1382.9591577442166,1100.0
1085.0191607067402,297.93999703747613,297.93999703747625,1382.9591577442166,1101.0
1085.0191607067402,296.3147393575311,296.31473935753115,1381.3339000642713,1102.0
1085.0191607067402,296.3147393575311,296.31473935753115,1381.3339000642713,1103.0
1085.0191607067402,296.3147393575311,296.31473935753115,1381.3339000642713,1104.0
1085.0191607067402,296.3147393575311,296.31473935753115,1381.3339000642713,1105.0
1085.0191607067402,295.9604453575311,295.9604453575311,1380.9796060642714,1106.0
1085.0191607067402,295.9604453575311,295.9604453575311,1380.9796060642714,1107.0
1085.0191607067402,295.9604453575311,295.9604453575311,1380.9796060642714,1108.0
1085.0191607067402,295.9604453575311,295.9604453575311,1380.9796060642714,1109.0
1085.0191607067402,294.98844535753113,294.988445357531,1380.0076060642712,1110.0
1085.0191607067402,294.98844535753113,294.988445357531,1380.0076060642712,1111.0
1085.0191607067402,294.98844535753113,294.988445357531,1380.0076060642712,1112.0
1088.9745041715403,295.0319106703311,295.031910670331,1384.0064148418712,1113.0
1088.9745041715403,294.1636342086371,294.1636342086372,1383.1381383801775,1114.0
1088.9745041715403,294.1636342086371,294.1636342086372,1383.1381383801775,1115.0
1088.9745041715403,294.1636342086371,294.1636342086372,1383.1381383801775,1116.0
1088.9745041715403,294.1636342086371,294.1636342086372,1383.1381383801775,1117.0
1088.9745041715403,292.75416068863706,292.75416068863717,1381.7286648601776,1118.0
1088.9745041715403,292.75416068863706,292.75416068863717,1381.7286648601776,1119.0
1088.9745041715403,292.75416068863706,292.75416068863717,1381.7286648601776,1120.0
1088.9745041715403,292.75416068863706,292.75416068863717,1381.7286648601776,1121.0
1088.9745041715403,291.3809119291371,291.3809119291372,1380.3554161006775,1122.0
1088.9745041715403,291.3809119291371,291.3809119291372,1380.3554161006775,1123.0
1088.9745041715403,291.3809119291371,291.3809119291372,1380.3554161006775,1124.0
1088.9745041715403,291.3809119291371,291.3809119291372,1380.3554161006775,1125.0
1088.9745041715403,289.48976311361247,289.4897631136125,1378.4642672851528,1126.0
1094.4726234270402,289.5719376136125,289.5719376136125,1384.0445610406528,1127.0
1094.4726234270402,289.5719376136125,289.5719376136125,1384.0445610406528,1128.0
1085.4726234270402,298.5719376136125,298.5719376136125,1384.0445610406528,1129.0
1085.4726234270402,297.7456422136125,297.74564221361254,1383.2182656406526,1130.0
1085.4726234270402,297.7456422136125,297.74564221361254,1383.2182656406526,1131.0
1085.4726234270402,297.7456422136125,297.74564221361254,1383.2182656406526,1132.0
1085.4726234270402,297.7456422136125,297.74564221361254,1383.2182656406526,1133.0
1085.4726234270402,296.8456422136125,296.84564221361245,1382.3182656406525,1134.0
1079.4726234270402,302.8456422136125,302.84564221361245,1382.3182656406525,1135.0
1079.4726234270402,302.8456422136125,302.84564221361245,1382.3182656406525,1136.0
1079.4726234270402,302.8456422136125,302.84564221361245,1382.3182656406525,1137.0
1079.4726234270402,302.67305027964034,302.6730502796404,1382.1456737066806,1138.0
1079.4726234270402,302.67305027964034,302.6730502796404,1382.1456737066806,1139.0
1079.4726234270402,302.67305027964034,302.6730502796404,1382.1456737066806,1140.0
1103.68943345344,302.9452527510904,302.9452527510903,1406.6346862045302,1141.0
1103.68943345344,301.9452627510904,301.9452627510904,1405.6346962045304,1142.0
1103.68943345344,301.9452627510904,301.9452627510904,1405.6346962045304,1143.0
1095.68943345344,309.9452627510904,309.9452627510904,1405.6346962045304,1144.0
1095.68943345344,309.9452627510904,309.9452627510904,1405.6346962045304,1145.0
1095.68943345344,308.67531244109034,308.67531244109034,1404.3647458945302,1146.0
1095.68943345344,308.67531244109034,308.67531244109034,1404.3647458945302,1147.0
1095.68943345344,308.67531244109034,308.67531244109034,1404.3647458945302,1148.0
1095.68943345344,308.67531244109034,308.67531244109034,1404.3647458945302,1149.0
1095.68943345344,305.7227863576312,305.72278635763126,1401.4122198110713,1150.0
1095.68943345344,305.7227863576312,305.72278635763126,1401.4122198110713,1151.0
1095.68943345344,305.7227863576312,305.72278635763126,1401.4122198110713,1152.0
1095.68943345344,305.7227863576312,305.72278635763126,1401.4122198110713,1153.0
1095.68943345344,305.7227863576312,305.72278635763126,1401.4122198110713,1154.0
1098.0511509656394,305.7487392973257,305.74873929732576,1403.7998902629652,1155.0
1098.0511509656394,305.7487392973257,305.74873929732576,1403.7998902629652,1156.0
1098.0511509656394,305.7487392973257,305.74873929732576,1403.7998902629652,1157.0
1098.0511509656394,302.5897392973257,302.5897392973258,1400.6408902629653,1158.0
1098.0511509656394,302.5897392973257,302.5897392973258,1400.6408902629653,1159.0
1098.0511509656394,302.5897392973257,302.5897392973258,1400.6408902629653,1160.0
1098.0511509656394,302.5897392973257,302.5897392973258,1400.6408902629653,1161.0
1098.0511509656394,301.4845971673257,301.4845971673258,1399.5357481329652,1162.0
1098.0511509656394,301.4845971673257,301.4845971673258,1399.5357481329652,1163.0
1098.0511509656394,301.4845971673257,301.4845971673258,1399.5357481329652,1164.0
1098.0511509656394,301.4845971673257,301.4845971673258,1399.5357481329652,1165.0
1098.0511509656394,299.51754716732574,299.5175471673257,1397.568698132965,1166.0
1098.0511509656394,299.51754716732574,299.5175471673257,1397.568698132965,1167.0
1098.0511509656394,299.51754716732574,299.5175471673257,1397.568698132965,1168.0
1112.6773348005581,299.6817924264951,299.68179242649506,1412.3591272270532,1169.0
1112.6773348005581,298.45276108138194,298.45276108138194,1411.1300958819402,1170.0
1112.6773348005581,298.45276108138194,298.45276108138194,1411.1300958819402,1171.0
1112.6773348005581,298.45276108138194,298.45276108138194,1411.1300958819402,1172.0
1112.6773348005581,298.45276108138194,298.45276108138194,1411.1300958819402,1173.0
1112.6773348005581,297.5975954813819,297.597595481382,1410.2749302819402,1174.0
1112.6773348005581,297.5975954813819,297.597595481382,1410.2749302819402,1175.0
1112.6773348005581,297.5975954813819,297.597595481382,1410.2749302819402,1176.0
1112.6773348005581,297.5975954813819,297.597595481382,1410.2749302819402,1177.0
1112.6773348005581,297.5975954813819,297.597595481382,1410.2749302819402,1178.0
1112.6773348005581,297.5975954813819,297.597595481382,1410.2749302819402,1179.0
1112.6773348005581,297.5975954813819,297.597595481382,1410.2749302819402,1180.0
1112.6773348005581,297.5975954813819,297.597595481382,1410.2749302819402,1181.0
1112.6773348005581,296.52520348138194,296.52520348138194,1409.2025382819402,1182.0
1131.378913819874,296.73420127577907,296.7342012757791,1428.113115095653,1183.0
1131.378913819874,296.73420127577907,296.7342012757791,1428.113115095653,1184.0
1131.378913819874,296.73420127577907,296.7342012757791,1428.113115095653,1185.0
1131.378913819874,296.73420127577907,296.7342012757792,1428.1131150956533,1186.0
1131.378913819874,296.73420127577907,296.7342012757792,1428.1131150956533,1187.0
1131.378913819874,296.73420127577907,296.7342012757792,1428.1131150956533,1188.0
1131.378913819874,296.73420127577907,296.7342012757792,1428.1131150956533,1189.0
1131.378913819874,295.63828747577907,295.6382874757791,1427.0172012956532,1190.0
1131.378913819874,295.63828747577907,295.6382874757791,1427.0172012956532,1191.0
1131.378913819874,295.63828747577907,295.6382874757791,1427.0172012956532,1192.0
1131.378913819874,295.63828747577907,295.6382874757791,1427.0172012956532,1193.0
1131.378913819874,295.63828747577907,295.6382874757792,1427.0172012956532,1194.0
1126.378913819874,300.63828747577907,300.6382874757792,1427.0172012956532,1195.0
1126.378913819874,300.63828747577907,300.6382874757792,1427.0172012956532,1196.0
1139.6246563276004,300.79381673818955,300.7938167381896,1440.41847306579,1197.0
1139.6246563276004,299.93952273818957,299.9395227381896,1439.56417906579,1198.0
1139.6246563276004,299.93952273818957,299.9395227381896,1439.56417906579,1199.0
1139.6246563276004,299.93952273818957,299.9395227381896,1439.56417906579,1200.0
1139.6246563276004,299.93952273818957,299.9395227381896,1439.56417906579,1201.0
1139.6246563276004,299.13952273818956,299.1395227381896,1438.76417906579,1202.0
1139.6246563276004,299.13952273818956,299.1395227381896,1438.76417906579,1203.0
1139.6246563276004,299.13952273818956,299.1395227381896,1438.76417906579,1204.0
1139.6246563276004,299.13952273818956,299.1395227381896,1438.76417906579,1205.0
1139.6246563276004,298.14952273818955,298.14952273818955,1437.77417906579,1206.0
1139.6246563276004,298.14952273818955,298.14952273818955,1437.77417906579,1207.0
1139.6246563276004,298.14952273818955,298.14952273818955,1437.77417906579,1208.0
1139.6246563276004,298.14952273818955,298.14952273818955,1437.77417906579,1209.0
1139.6246563276004,295.4001223281896,295.40012232818964,1435.02477865579,1210.0
1153.6222789276003,295.58573832818956,295.5857383281897,1449.2080172557899,1211.0
1153.6222789276003,295.58573832818956,295.5857383281897,1449.2080172557899,1212.0
1153.6222789276003,295.58573832818956,295.5857383281897,1449.2080172557899,1213.0
1153.6222789276003,293.7341270181896,293.7341270181896,1447.35640594579,1214.0
1153.6222789276003,293.7341270181896,293.7341270181896,1447.35640594579,1215.0
1153.6222789276003,293.7341270181896,293.7341270181896,1447.35640594579,1216.0
1153.6222789276003,293.7341270181896,293.7341270181896,1447.35640594579,1217.0
1153.6222789276003,293.49795526696965,293.4979552669697,1447.12023419457,1218.0
1153.6222789276003,293.49795526696965,293.4979552669697,1447.12023419457,1219.0
1153.6222789276003,293.49795526696965,293.4979552669697,1447.12023419457,1220.0
1153.6222789276003,293.49795526696965,293.4979552669697,1447.12023419457,1221.0
1153.6222789276003,290.51383978356415,290.51383978356415,1444.1361187111645,1222.0
1153.6222789276003,290.51383978356415,290.51383978356415,1444.1361187111645,1223.0
1153.6222789276003,290.51383978356415,290.51383978356415,1444.1361187111645,1224.0
1184.5711526681307,290.8578972180755,290.85789721807544,1475.429049886206,1225.0
1184.5711526681307,290.4156372180755,290.41563721807546,1474.9867898862062,1226.0
1184.5711526681307,290.4156372180755,290.41563721807546,1474.9867898862062,1227.0
1184.5711526681307,290.4156372180755,290.41563721807546,1474.9867898862062,1228.0
1184.5711526681307,290.4156372180755,290.41563721807546,1474.9867898862062,1229.0
1184.5711526681307,289.0405763490755,289.04057634907554,1473.6117290172062,1230.0
1179.5711526681307,294.0405763490755,294.04057634907554,1473.6117290172062,1231.0
